"3268",1.695556871
"114792",1.693396108
"205717",1.688505412
"23086",1.684385683
"56832",1.675931237
"10468",1.667838064
"763",1.664165011
"284353",1.64834266
"4929",1.644690825
"5578",1.643496409
"282996",1.640664065
"1136",1.629402235
"51291",1.629017581
"3736",1.627147173
"9123",1.625376329
"10021",1.623399047
"79446",1.617879871
"90019",1.616326993
"8900",1.614369652
"54733",1.60689433
"163154",1.604475849
"23135",1.603176899
"1040",1.602241866
"7089",1.599555647
"58489",1.594515595
"2660",1.590245101
"161291",1.589844703
"55722",1.58894304
"23067",1.583849475
"10560",1.58247597
"84141",1.566433626
"54857",1.554077621
"29974",1.551348918
"23348",1.551219158
"57171",1.547615879
"440603",1.540341625
"84679",1.53453552
"65125",1.527521777
"203522",1.522203187
"3691",1.521115947
"130814",1.511201787
"5172",1.505731868
"169044",1.504730678
"6280",1.502672991
"5321",1.502417674
"2539",1.49635555
"23335",1.495292356
"7136",1.494177821
"140469",1.493654175
"80005",1.491397281
"55626",1.489261527
"85369",1.48715111
"197257",1.483457059
"26037",1.47479421
"84632",1.472646483
"84293",1.472629629
"140893",1.467854303
"222950",1.466665739
"149483",1.464504339
"201176",1.464397348
"56904",1.461772723
"23191",1.453281947
"64375",1.450112476
"5144",1.446427339
"64087",1.441531657
"151473",1.441106077
"747",1.434401565
"10848",1.434204972
"254295",1.428302679
"7099",1.424214171
"146439",1.423798104
"59341",1.422317414
"256158",1.421781006
"5357",1.419095098
"9776",1.417462326
"3488",1.415388483
"392",1.415214779
"65268",1.406870869
"55691",1.406548147
"6668",1.389212494
"2194",1.388094736
"219743",1.379567764
"56475",1.379333573
"57648",1.373520432
"202",1.368661645
"51293",1.368444835
"133121",1.363540002
"1298",1.360637211
"9771",1.359396081
"79833",1.355621132
"29998",1.351311503
"84735",1.346510694
"53832",1.342554803
"125058",1.338210011
"1962",1.330020453
"2581",1.328208814
"1630",1.325133189
"83539",1.314608421
"79745",1.313651904
"54462",1.312365706
"6533",1.309559304
"22822",1.309117397
"389840",1.307408766
"81706",1.304189189
"6571",1.303546824
"51062",1.29778171
"10256",1.297184608
"51171",1.296353279
"5167",1.296259459
"116113",1.294131705
"10768",1.29148774
"1952",1.290672823
"2888",1.290249835
"55799",1.288950548
"4782",1.285483232
"55753",1.285413517
"80055",1.284084077
"23524",1.282774145
"23242",1.276880134
"9693",1.275442761
"10523",1.27290857
"231",1.267805709
"5187",1.26738571
"8292",1.264311285
"81537",1.263988567
"26471",1.263472611
"9887",1.261833389
"27330",1.261526672
"11092",1.259633332
"338323",1.257714844
"1822",1.256211414
"84069",1.2529412
"4217",1.246440211
"6239",1.246219412
"57496",1.246019536
"368",1.245670074
"201798",1.245504094
"9649",1.243567128
"9572",1.237270429
"18",1.233304805
"54914",1.232300866
"5430",1.231828053
"222643",1.230153544
"54541",1.22742931
"8556",1.224437111
"7184",1.215480412
"10586",1.214332817
"342527",1.20714917
"7476",1.20656881
"57591",1.20335692
"5218",1.196084786
"23218",1.189543696
"51517",1.186840156
"9739",1.174636634
"9757",1.171007573
"2651",1.168448117
"4974",1.167352795
"84978",1.16408845
"3993",1.16285601
"347902",1.161578834
"4897",1.160031197
"113675",1.159828462
"55366",1.158559339
"57619",1.158291643
"10625",1.157189454
"4008",1.155916192
"9557",1.154321282
"22848",1.153814069
"7916",1.14926339
"79567",1.141670868
"7380",1.139156323
"79838",1.13587859
"790",1.1343841
"2289",1.134115063
"55731",1.134055276
"1277",1.132428985
"9914",1.131618934
"6720",1.131049983
"1837",1.126227437
"57178",1.125562885
"23312",1.123228657
"11273",1.119629904
"7849",1.116549121
"6874",1.113829109
"134218",1.113242579
"55227",1.109981843
"6894",1.108489986
"1757",1.107947197
"57718",1.107275484
"133522",1.101396001
"8792",1.100925166
"3752",1.100542793
"166793",1.099615612
"6536",1.09920904
"22899",1.095712908
"55540",1.095010006
"54852",1.092361928
"124637",1.090157869
"284297",1.086782432
"6548",1.086577969
"153830",1.085881023
"399909",1.084537796
"84532",1.083999938
"3054",1.083599399
"29980",1.083577652
"23523",1.08335292
"255231",1.082644659
"51071",1.082440306
"8289",1.081113113
"7263",1.073897601
"55907",1.072644176
"5326",1.072267563
"83439",1.067355055
"23457",1.063460884
"148327",1.063248659
"23108",1.062972446
"6328",1.058967992
"25930",1.057235965
"9622",1.055034871
"463",1.054680495
"1831",1.054073806
"23511",1.048973032
"79846",1.047137574
"6252",1.046376142
"10826",1.044959866
"475",1.044919588
"57634",1.043621956
"401546",1.04229587
"83637",1.042214073
"9612",1.040904828
"9743",1.040434929
"84883",1.035751856
"10788",1.035680475
"27347",1.03432439
"5549",1.033024854
"23152",1.029320052
"54437",1.027678717
"267",1.026363429
"645811",1.025250894
"51573",1.024527956
"6337",1.024284765
"6505",1.022422045
"6513",1.020683785
"23327",1.020100915
"8671",1.017864473
"5214",1.017348402
"283373",1.016854606
"5365",1.01411856
"4774",1.013740801
"9456",1.013458369
"3339",1.012341629
"55681",1.011337718
"2639",1.009394
"5017",1.009227768
"286077",1.008434529
"4126",1.002247288
"81671",1.000862742
"115825",0.999309802
"7421",0.999209051
"23054",0.998467268
"23274",0.998459465
"10610",0.997540971
"51061",0.994004602
"25999",0.993325048
"26011",0.992074598
"387914",0.990693568
"6654",0.990369736
"9398",0.98925313
"2330",0.986997475
"4337",0.986957763
"55226",0.986284129
"79632",0.984060384
"57583",0.983631025
"134510",0.983319075
"57541",0.979839947
"27255",0.979274743
"898",0.978302759
"81628",0.977911441
"6251",0.977473924
"26053",0.975918978
"54808",0.9757314
"55558",0.97236846
"8566",0.972297748
"139818",0.970849019
"83643",0.969343781
"200424",0.969120651
"4773",0.9671752
"2317",0.967156204
"55244",0.967101781
"2039",0.96709549
"6744",0.965561924
"6867",0.965401682
"54842",0.964255383
"8459",0.960872208
"64753",0.960806973
"51057",0.95725607
"27109",0.95544547
"25805",0.955326247
"28992",0.952385707
"11173",0.951926794
"197258",0.945658385
"58508",0.943665558
"199745",0.942582125
"5091",0.941229343
"116931",0.939989551
"64065",0.938872483
"57482",0.937912875
"65243",0.936924687
"22937",0.93635133
"4548",0.936073802
"54677",0.93557781
"84886",0.93509675
"84418",0.931165923
"5288",0.927842648
"8727",0.927838966
"1006",0.927722267
"6004",0.92735247
"114823",0.926565722
"5205",0.926196564
"79139",0.9237276
"23125",0.920441062
"65244",0.920401019
"80017",0.920177543
"83752",0.918827213
"51809",0.916126326
"658",0.914761678
"10221",0.914610956
"598",0.914146294
"79767",0.913882053
"441381",0.912756871
"25895",0.911597
"84937",0.910056413
"8532",0.908193326
"200186",0.907642142
"5635",0.904887007
"57464",0.904709744
"476",0.900567157
"51149",0.899956149
"214",0.898479506
"22861",0.896540795
"8454",0.896160196
"4200",0.894012148
"30811",0.892484184
"7504",0.892448471
"55719",0.892352985
"93517",0.886918608
"130940",0.884125334
"283149",0.884056955
"644815",0.883666126
"23334",0.881831935
"221895",0.881155497
"8021",0.881136797
"91107",0.879850377
"5638",0.878539698
"8659",0.877859838
"8649",0.876352598
"94122",0.876089424
"4784",0.874469179
"7145",0.872678784
"7799",0.870947015
"10043",0.870735197
"10020",0.870097058
"11283",0.869753842
"23215",0.869407585
"8837",0.867816981
"79932",0.867214324
"23037",0.866300716
"4753",0.866025516
"776",0.862575849
"408",0.859418533
"91056",0.85850167
"22924",0.856640204
"1600",0.854090029
"5827",0.851404067
"2009",0.850180195
"5793",0.849930812
"3096",0.84960058
"1606",0.84954019
"9919",0.848870335
"5378",0.848743236
"5371",0.848635897
"51397",0.845588794
"140710",0.843384553
"253558",0.839503183
"10160",0.839161092
"10401",0.838022403
"283638",0.833048426
"664",0.829807121
"6602",0.828332526
"4752",0.827918335
"124975",0.825100838
"80223",0.822965797
"131873",0.822769642
"9531",0.821367737
"51582",0.819359752
"5909",0.819067045
"4034",0.818731234
"85004",0.81806348
"7571",0.818045134
"3628",0.817941705
"9826",0.813702115
"10620",0.813690803
"84866",0.813664135
"5210",0.813390716
"5198",0.804803255
"5195",0.80391117
"51090",0.801326579
"3480",0.799629712
"3781",0.799470652
"23224",0.794849708
"4038",0.790316681
"340277",0.789124591
"10565",0.788032213
"80020",0.787249403
"147965",0.787106081
"22807",0.786936922
"57630",0.783972595
"23013",0.778537103
"54956",0.776939428
"83696",0.775463621
"84275",0.773914237
"10040",0.772060107
"9848",0.77027841
"51228",0.767704127
"4796",0.766998297
"92960",0.766934267
"6430",0.764093699
"5464",0.763766731
"10982",0.762934153
"132864",0.762728647
"1384",0.761777109
"51804",0.760718889
"23464",0.759310848
"284338",0.757546189
"8720",0.756674554
"147841",0.756670295
"1004",0.756492884
"79841",0.755330524
"120",0.754220544
"2589",0.753289144
"85021",0.752963942
"58525",0.752456706
"8570",0.749848877
"10561",0.74944575
"23239",0.749165688
"55198",0.745256756
"51043",0.743212696
"51701",0.742565932
"23082",0.742352695
"64283",0.742002936
"84706",0.741988124
"29066",0.741536236
"23639",0.741238065
"5291",0.740577933
"5566",0.737057796
"1829",0.736877442
"84958",0.736107471
"25950",0.733872347
"283450",0.733569721
"79817",0.732813192
"342357",0.729265852
"146050",0.727890986
"112399",0.727173256
"10311",0.724342547
"339451",0.722094089
"9588",0.718608404
"57521",0.718460914
"84146",0.718246794
"2059",0.717470861
"54206",0.713595781
"89797",0.712354094
"55258",0.711350236
"80305",0.710980151
"54532",0.708573808
"9064",0.708508587
"100131211",0.708118393
"563",0.707851749
"22864",0.706289166
"57513",0.705238326
"9603",0.703452707
"8086",0.703358533
"4123",0.703010449
"1981",0.702813673
"23022",0.698315995
"440335",0.698072595
"4860",0.694509923
"148932",0.694475739
"25956",0.694333179
"440279",0.694137653
"11284",0.694030154
"85461",0.69383643
"80790",0.692016983
"10163",0.691484385
"54432",0.690604055
"79789",0.690446512
"10207",0.689981979
"64841",0.687766019
"84273",0.687727766
"2872",0.686401695
"23357",0.686215217
"9898",0.684962302
"100272147",0.684377745
"5618",0.683382739
"63894",0.683372772
"1857",0.683079622
"6611",0.682911709
"4850",0.681668689
"23527",0.681173342
"22834",0.679115941
"23368",0.678424725
"23352",0.676973911
"284098",0.67571471
"58480",0.675687679
"2822",0.675169648
"4118",0.674707022
"9203",0.673429622
"79913",0.670075169
"54982",0.670021458
"9648",0.667534207
"2033",0.667481824
"55958",0.666852697
"9663",0.665544501
"53373",0.663297023
"26056",0.663237763
"7088",0.662896674
"92667",0.661595158
"7005",0.660847528
"4329",0.660709154
"55503",0.660014993
"57488",0.659500702
"154043",0.657369759
"56302",0.656564376
"1647",0.655225122
"220963",0.653530077
"3796",0.652162516
"57460",0.651961818
"54810",0.650174793
"51715",0.649688607
"114793",0.648611631
"4124",0.648417396
"284131",0.647710447
"64837",0.646600313
"93594",0.645374926
"58986",0.643941491
"81790",0.642174152
"55810",0.64177115
"151195",0.63979431
"8812",0.638982762
"84870",0.638940715
"9524",0.638796682
"11059",0.636461786
"79872",0.636449804
"57698",0.636189576
"153090",0.635643783
"8618",0.634844203
"215",0.633986514
"56894",0.632166694
"55262",0.627969467
"64084",0.627891789
"154661",0.626731224
"5238",0.625163059
"3977",0.623430481
"51056",0.622293891
"29925",0.620046589
"28999",0.617132039
"5795",0.61624964
"2585",0.61534229
"200014",0.613857533
"55066",0.61233156
"7586",0.612159182
"84267",0.610853556
"5152",0.610240728
"607",0.608987882
"91947",0.607314666
"23318",0.606806928
"1130",0.605176611
"56252",0.604128537
"117178",0.603243195
"51474",0.602779031
"1375",0.602714408
"10531",0.6019168
"9885",0.601882375
"6009",0.60169978
"202243",0.600895499
"114880",0.600596954
"5641",0.599962624
"56927",0.598831922
"256643",0.598496044
"55768",0.597683648
"2201",0.596946203
"10129",0.595296929
"23295",0.594433719
"2960",0.594328703
"9578",0.593268753
"92935",0.590748054
"51131",0.58748405
"599",0.587239066
"57492",0.586636762
"2934",0.58503923
"27436",0.584640446
"9468",0.584054571
"65109",0.583693579
"7745",0.582961799
"79641",0.582890736
"65123",0.58029601
"678",0.578560071
"775",0.577711057
"27252",0.577406728
"84188",0.576349776
"9452",0.575093341
"7867",0.574619116
"55974",0.573314306
"22921",0.572428918
"9278",0.571467928
"5792",0.571370663
"80004",0.570055954
"8148",0.56997212
"1875",0.569931019
"23505",0.569272172
"5151",0.568835505
"2932",0.566628145
"51430",0.566045111
"79595",0.562697831
"6919",0.562567138
"23370",0.560822353
"6730",0.56077685
"226",0.559746141
"6813",0.559467997
"64794",0.555250593
"171024",0.554905789
"51629",0.55388726
"51133",0.553754879
"152579",0.553533894
"55209",0.550919525
"6875",0.549866706
"134147",0.548817625
"84769",0.547186826
"267002",0.547022481
"51603",0.546051757
"23429",0.545932936
"81888",0.545193138
"2241",0.543195436
"11143",0.542962569
"57473",0.540689795
"121512",0.539660559
"118987",0.539611707
"10527",0.538557717
"85439",0.537995268
"728294",0.53622004
"2060",0.535714852
"9677",0.535046429
"4299",0.534507168
"6655",0.533714625
"6195",0.531309342
"100289635",0.530368546
"11276",0.528899856
"54741",0.528465636
"31",0.527918554
"51002",0.526906053
"23042",0.526115886
"57674",0.525283414
"54815",0.522003242
"10092",0.521936104
"23185",0.518795337
"23518",0.517273082
"23001",0.517186975
"5150",0.516783813
"79934",0.515790947
"219736",0.515564975
"64761",0.515545969
"10139",0.514929283
"6809",0.514035035
"111",0.512909959
"10717",0.512882
"11123",0.512108445
"5331",0.511332215
"10402",0.510475493
"55170",0.509256019
"397",0.50903402
"5550",0.507963049
"8853",0.507741553
"51",0.503831181
"5652",0.503139418
"55187",0.501187055
"5465",0.499661041
"51155",0.499347961
"59349",0.498733921
"6041",0.498297949
"9737",0.498085353
"5738",0.497590307
"9026",0.497414257
"11215",0.497107793
"51231",0.494663461
"1155",0.493483746
"5606",0.493119757
"54936",0.491360085
"23053",0.490731351
"79746",0.488389311
"25942",0.487245361
"6675",0.485379764
"374875",0.48440148
"2065",0.484265141
"23443",0.481245278
"8030",0.480783356
"1956",0.479507039
"81839",0.478699192
"23049",0.478537177
"55230",0.47704118
"29102",0.47582055
"5089",0.474914577
"10165",0.472260314
"23005",0.471660013
"4520",0.469641692
"4130",0.467617053
"23293",0.467028424
"118",0.465582068
"29072",0.462476083
"51167",0.461814971
"6303",0.460629373
"51110",0.460603543
"57222",0.460590417
"54662",0.459754406
"6774",0.459356494
"79611",0.458089625
"5529",0.45705353
"51091",0.456614514
"55585",0.455940182
"5025",0.455797195
"79695",0.455774747
"26040",0.452816888
"55213",0.452583559
"2673",0.450014416
"80344",0.449259693
"307",0.447609179
"9703",0.447117576
"64689",0.446412136
"56910",0.444552922
"57569",0.443750998
"9057",0.443372273
"9144",0.441850232
"4864",0.436526817
"113510",0.434972532
"211",0.434238217
"5523",0.432906306
"93129",0.432529597
"3321",0.43077108
"55127",0.428729616
"4052",0.427252827
"9802",0.426933565
"6764",0.425479201
"2475",0.425236084
"8683",0.423984103
"54812",0.423179878
"4926",0.421845294
"3156",0.421587852
"55112",0.417534387
"729920",0.41310787
"1500",0.412216519
"4302",0.40688871
"9867",0.402776531
"11060",0.398363061
"4763",0.395593315
"10526",0.393551028
"80267",0.393239834
"3899",0.388964008
"2804",0.387792521
"3141",0.38755307
"10765",0.383863304
"10533",0.383028705
"8476",0.380645143
"10314",0.379785914
"5170",0.378376086
"201895",0.375801084
"51780",0.373337479
"57572",0.37250983
"55300",0.372397473
"128",0.369180278
"3980",0.369002136
"10418",0.368855696
"2803",0.359708422
"7874",0.353443332
"11231",0.345689256
"57448",0.33698422
"22880",0.333137402
"114882",0.327208336
"6223",-0.326111231
"55080",-0.328200572
"6203",-0.342125165
"7311",-0.350047579
"23521",-0.350830302
"51635",-0.354237347
"6138",-0.354981402
"84337",-0.355719109
"10497",-0.356200653
"116092",-0.365388978
"1936",-0.371899115
"54629",-0.372970936
"8314",-0.373349095
"5255",-0.375181396
"1060",-0.375202943
"6944",-0.382942863
"2131",-0.387628533
"196463",-0.389345419
"10150",-0.389910009
"54726",-0.390452575
"113235",-0.390457339
"6638",-0.39104785
"114034",-0.396414609
"92259",-0.400025967
"10724",-0.401928111
"5604",-0.402030163
"1800",-0.402866801
"152926",-0.403383417
"199731",-0.41300791
"8631",-0.413418331
"967",-0.413936159
"84925",-0.416170453
"3920",-0.416724048
"56650",-0.417499017
"3566",-0.41931403
"3094",-0.420863578
"7086",-0.424058171
"7706",-0.425226879
"10411",-0.425445518
"7458",-0.426129478
"317649",-0.428464557
"284370",-0.43384749
"5525",-0.434107884
"84079",-0.435219296
"1385",-0.435469589
"10217",-0.438335307
"7205",-0.439619956
"9991",-0.444112821
"57326",-0.445422035
"64895",-0.44740929
"10973",-0.447613334
"51280",-0.44890138
"79188",-0.451380357
"961",-0.451995608
"3189",-0.452375774
"54853",-0.455359585
"4215",-0.455499706
"10653",-0.455996262
"10865",-0.457261305
"163590",-0.458394834
"3418",-0.459544096
"780",-0.459611086
"26234",-0.459856937
"6428",-0.460097759
"9839",-0.460439978
"50848",-0.461018968
"57515",-0.461616181
"3927",-0.461875569
"79867",-0.463341915
"26018",-0.463720117
"5660",-0.464555907
"10079",-0.466494778
"9528",-0.467956737
"51246",-0.46806168
"116143",-0.468995365
"6095",-0.470580263
"6748",-0.47173072
"285362",-0.472591622
"286410",-0.47441945
"5046",-0.475320478
"2720",-0.475810965
"55604",-0.47612857
"50814",-0.476827634
"152002",-0.477959091
"81579",-0.479186063
"51614",-0.480833991
"120892",-0.482228571
"64094",-0.482863002
"677767",-0.48372124
"3460",-0.486242277
"79794",-0.488078291
"84343",-0.488837567
"1535",-0.489741292
"2990",-0.493220224
"533",-0.494050433
"5337",-0.494618372
"223117",-0.494791727
"10159",-0.49564137
"196513",-0.497196748
"5476",-0.498211116
"3984",-0.500418579
"51103",-0.502071966
"1528",-0.502933583
"55176",-0.503818633
"334",-0.505590011
"51768",-0.506590247
"6560",-0.507203621
"2519",-0.509331791
"90550",-0.510120846
"2203",-0.510128381
"94134",-0.511378268
"55359",-0.51215268
"92922",-0.512206975
"79770",-0.513373652
"9124",-0.513427265
"55500",-0.514974847
"55471",-0.515028203
"51099",-0.516579592
"3301",-0.517030815
"1902",-0.518865138
"197370",-0.519284003
"57728",-0.519800709
"6895",-0.521017672
"10885",-0.521247023
"29969",-0.521337004
"4125",-0.521705677
"349565",-0.524281356
"29097",-0.524786922
"8463",-0.52509969
"93664",-0.526439446
"2590",-0.529478185
"64219",-0.530735865
"1024",-0.532428425
"127018",-0.532821648
"375444",-0.533006454
"710",-0.534894925
"8293",-0.53667751
"23283",-0.544328685
"9709",-0.547360955
"55793",-0.547504017
"3202",-0.547543466
"124872",-0.5491269
"51604",-0.549318132
"55276",-0.556429591
"3092",-0.557221561
"767",-0.558207623
"11275",-0.559203287
"84105",-0.559251952
"1192",-0.559360231
"64175",-0.560416724
"54517",-0.561800163
"5919",-0.563247714
"23052",-0.563290958
"30851",-0.563716987
"390916",-0.564260236
"26119",-0.564332067
"57623",-0.566401014
"94121",-0.567684494
"79819",-0.567905998
"80765",-0.568183715
"252839",-0.570234935
"5990",-0.572785354
"10609",-0.575934157
"23221",-0.576874365
"27018",-0.5802378
"4245",-0.581224314
"134265",-0.581528289
"6584",-0.582067075
"140775",-0.584895526
"387787",-0.586791485
"3549",-0.588162917
"9141",-0.589178719
"23646",-0.58956851
"1316",-0.595456926
"25945",-0.597424807
"119392",-0.597831144
"2983",-0.597849288
"8553",-0.598056861
"4214",-0.5991357
"1808",-0.599937125
"4779",-0.601169501
"9479",-0.604603095
"2217",-0.605186313
"23564",-0.606508463
"64778",-0.607111556
"1307",-0.609688784
"60558",-0.609786196
"3236",-0.610101521
"2247",-0.612119623
"94081",-0.614477741
"3235",-0.615403558
"3176",-0.615616725
"5445",-0.616056846
"403",-0.616916391
"11228",-0.617125566
"7185",-0.617927777
"3757",-0.620261449
"56852",-0.620686375
"2321",-0.620852419
"8848",-0.623243561
"84899",-0.624482386
"11168",-0.624741895
"9331",-0.625758054
"27242",-0.627776591
"23142",-0.629053117
"11309",-0.629225739
"5243",-0.631175176
"56985",-0.632747407
"3018",-0.632842878
"8338",-0.633038275
"10612",-0.635658863
"57646",-0.636218054
"1184",-0.636283768
"55196",-0.636554527
"5979",-0.63659977
"1593",-0.637352599
"26262",-0.637649811
"5327",-0.643693681
"10062",-0.643804363
"1435",-0.645179165
"51144",-0.646240979
"25825",-0.646384548
"604",-0.648597771
"10220",-0.648634311
"3394",-0.648881969
"25966",-0.649547578
"79411",-0.652999714
"6948",-0.65522591
"55032",-0.656174657
"114569",-0.659316079
"284611",-0.660116277
"2686",-0.660921106
"2896",-0.663595669
"93663",-0.664909869
"55194",-0.665929862
"25816",-0.666929018
"54971",-0.667286823
"8322",-0.667370568
"29780",-0.668469768
"154141",-0.671430464
"54545",-0.672328196
"51162",-0.678421
"11226",-0.680494654
"8840",-0.683791742
"182",-0.684754284
"26227",-0.686581716
"672",-0.686832088
"5359",-0.68809548
"83875",-0.689220636
"2263",-0.691064673
"340895",-0.692664363
"8482",-0.693467993
"57181",-0.696502284
"10409",-0.699013087
"23129",-0.699686159
"114928",-0.699886433
"201562",-0.700719567
"11184",-0.700891635
"6697",-0.702018142
"51294",-0.70290226
"7010",-0.703361043
"79073",-0.7037136
"133",-0.706094612
"440957",-0.711203498
"126374",-0.711734603
"10103",-0.71178931
"114294",-0.715461113
"7103",-0.719513988
"57514",-0.719538141
"2",-0.719894506
"10608",-0.7208977
"9060",-0.721009109
"25939",-0.721584427
"124751",-0.72194594
"94241",-0.722021126
"7975",-0.72287899
"404093",-0.727190646
"23007",-0.731258636
"8869",-0.733443075
"6793",-0.734652606
"8714",-0.737763036
"2139",-0.739996681
"10333",-0.741735557
"80014",-0.741957322
"130367",-0.742903874
"23089",-0.743450885
"6647",-0.744607018
"59342",-0.746284627
"3925",-0.746589855
"3791",-0.749175146
"11201",-0.749442485
"5154",-0.749828894
"54972",-0.751124385
"51704",-0.751159602
"163782",-0.752252337
"10659",-0.753706763
"55544",-0.754376839
"1843",-0.757428025
"5292",-0.760256689
"4286",-0.762044046
"286826",-0.766586981
"2744",-0.767325253
"4814",-0.769898287
"3725",-0.770107318
"3454",-0.771802455
"22881",-0.774880188
"3556",-0.775948296
"23768",-0.783421737
"1627",-0.783716391
"8702",-0.783733058
"81691",-0.786621649
"286827",-0.788891416
"220",-0.790109358
"145773",-0.793848968
"5493",-0.795484018
"3880",-0.795595335
"2232",-0.797196592
"143458",-0.797950501
"153562",-0.797968811
"1847",-0.800412145
"113791",-0.804240829
"51523",-0.807025619
"23428",-0.807991419
"284207",-0.808686102
"7781",-0.810867802
"4651",-0.812260132
"286464",-0.812923059
"9891",-0.814682847
"10105",-0.816511092
"7096",-0.820630038
"5569",-0.82347623
"27147",-0.824589691
"151246",-0.829726767
"5698",-0.829751333
"23136",-0.830567851
"4023",-0.83483025
"81624",-0.836160898
"7499",-0.837425415
"145376",-0.838019708
"10549",-0.838268547
"55890",-0.83859251
"5244",-0.83861228
"5801",-0.839321939
"55323",-0.842999289
"56992",-0.844229921
"4601",-0.847179474
"54834",-0.847889791
"55282",-0.849163091
"55016",-0.851616496
"377677",-0.855380764
"5768",-0.855584379
"79822",-0.856313848
"283358",-0.857142828
"27175",-0.858036087
"30061",-0.858945762
"2886",-0.859344667
"7422",-0.8617933
"7552",-0.863668288
"4015",-0.865634433
"10630",-0.866396627
"7156",-0.86770574
"161198",-0.86816976
"5899",-0.869319218
"55",-0.872278042
"57167",-0.876578187
"8462",-0.876763899
"90634",-0.882410419
"54101",-0.882897681
"56938",-0.88800113
"928",-0.889374714
"7035",-0.890170841
"729438",-0.893262284
"645",-0.893278905
"2150",-0.893571095
"1602",-0.894376985
"3554",-0.894479624
"22903",-0.897727556
"8999",-0.902804401
"7442",-0.903358993
"5168",-0.904557237
"22901",-0.905058036
"3400",-0.906540403
"54621",-0.90898792
"5654",-0.909116417
"338645",-0.909133001
"89822",-0.913785442
"3108",-0.917444899
"6474",-0.91816314
"4257",-0.918664326
"4846",-0.919935498
"4129",-0.921155494
"4128",-0.921204598
"23236",-0.922180609
"139324",-0.923017065
"5918",-0.923628052
"6480",-0.925426664
"5931",-0.92548933
"57561",-0.92614891
"7832",-0.926867126
"10501",-0.929007459
"5588",-0.935960144
"100130771",-0.936447798
"7105",-0.95307637
"23671",-0.966755804
"140876",-0.966782771
"157869",-0.968202394
"26298",-0.969231801
"83992",-0.983142857
"51313",-0.983232522
"7852",-0.986727647
"129642",-0.988661339
"65010",-0.989502471
"22846",-0.990305925
